time,pelvis_tz,pelvis_ty,pelvis_tx,pelvis_tilt,pelvis_list,pelvis_rotation,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r_translation3,knee_angle_r_translation2,knee_angle_r_translation1,knee_angle_r,knee_angle_r_rotation2,knee_angle_r_rotation3,ankle_angle_r,subtalar_angle_r,mtp_angle_r,knee_angle_r_beta_translation2,knee_angle_r_beta_translation1,knee_angle_r_beta_rotation1,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l_translation3,knee_angle_l_translation2,knee_angle_l_translation1,knee_angle_l,knee_angle_l_rotation2,knee_angle_l_rotation3,ankle_angle_l,subtalar_angle_l,mtp_angle_l,knee_angle_l_beta_translation2,knee_angle_l_beta_translation1,knee_angle_l_beta_rotation1,L5_S1_FE,L5_S1_LB,L5_S1_AR,T12_L1_FE,T12_L1_LB,T12_L1_AR,T1_head_neck_FE,T1_head_neck_LB,T1_head_neck_AR,sternoclavicular_r2_r,sternoclavicular_r3_r,unrotscap_r3_r,unrotscap_r2_r,acromioclavicular_r2_r,acromioclavicular_r3_r,acromioclavicular_r1_r,unrothum_r1_r,unrothum_r3_r,unrothum_r2_r,elv_angle_r,shoulder_elv_r,shoulder1_r2_r,shoulder_rot_r,elbow_flexion_r,pro_sup_r,deviation_r,flexion_r,wrist_hand_r1_r,wrist_hand_r3_r,sternoclavicular_r2_l,sternoclavicular_r3_l,unrotscap_r3_l,unrotscap_r2_l,acromioclavicular_r2_l,acromioclavicular_r3_l,acromioclavicular_r1_l,unrothum_r1_l,unrothum_r3_l,unrothum_r2_l,elv_angle_l,shoulder_elv_l,shoulder1_r2_l,shoulder_rot_l,elbow_flexion_l,pro_sup_l,deviation_l,flexion_l,wrist_hand_r1_l,wrist_hand_r3_l
1.62,0.008002,-0.026443,2.050244,0.020879,-0.045674,0.118919,0.313464,0.068601,-0.1589,0.002154,0.001974,0.00086,0.364028,0.023415,0.113263,0.072576,0.0,0.0,-0.026784,0.043068,-0.122806,0.12902,-0.139651,-0.030315,-0.00341,-0.005011,0.001399,1.121519,0.028959,-0.236729,-0.289197,0.0,0.0,-0.040831,0.010171,-0.825887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.083931,0.035549,-0.035549,0.083931,-0.016994,0.137341,0.061734,-0.061734,-0.137341,0.016994,-0.56855,0.346819,0.56855,0.1513,0.431338,-0.045019,0.002284,0.0,0.003096,0.0,-0.052106,0.02207,-0.02207,0.052106,-0.01055,0.085264,0.038326,-0.038326,-0.085264,0.01055,-0.287832,0.215313,0.287832,0.511348,0.59744,-0.358302,0.002284,0.0,0.003096,0.0
1.63,0.009258,-0.024836,2.062154,0.025095,-0.043773,0.116745,0.294147,0.071987,-0.154513,0.002146,0.001967,0.000858,0.362559,0.023346,0.112887,0.086159,0.0,0.0,-0.026729,0.043118,-0.121816,0.157239,-0.140624,-0.033543,-0.003303,-0.005137,0.001402,1.16324,0.027704,-0.2401,-0.250259,0.0,0.0,-0.040701,0.008258,-0.867743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.084101,0.035621,-0.035621,0.084101,-0.017029,0.13762,0.061859,-0.061859,-0.13762,0.017029,-0.549229,0.347524,0.549229,0.169964,0.434925,-0.043603,0.002284,0.0,0.003096,0.0,-0.052622,0.022288,-0.022288,0.052622,-0.010655,0.086108,0.038705,-0.038705,-0.086108,0.010655,-0.30324,0.217444,0.30324,0.512842,0.585786,-0.356778,0.002284,0.0,0.003096,0.0
1.64,0.010154,-0.023096,2.074053,0.025497,-0.039995,0.116225,0.277109,0.071932,-0.151229,0.002126,0.001947,0.000851,0.358617,0.023158,0.111873,0.097427,0.0,0.0,-0.026581,0.043255,-0.11917,0.188964,-0.136498,-0.033104,-0.003199,-0.005238,0.001403,1.198243,0.026563,-0.242709,-0.200659,0.0,0.0,-0.04052,0.006668,-0.9027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.083485,0.03536,-0.03536,0.083485,-0.016904,0.136612,0.061406,-0.061406,-0.136612,0.016904,-0.543506,0.344978,0.543506,0.170026,0.439219,-0.043855,0.002284,0.0,0.003096,0.0,-0.053643,0.022721,-0.022721,0.053643,-0.010862,0.08778,0.039457,-0.039457,-0.08778,0.010862,-0.30695,0.221666,0.30695,0.517252,0.572635,-0.357114,0.002284,0.0,0.003096,0.0
1.65,0.010934,-0.021273,2.086055,0.024294,-0.035681,0.115631,0.261336,0.070584,-0.149098,0.0021,0.001923,0.000843,0.353792,0.022926,0.110627,0.106805,0.0,0.0,-0.026398,0.04342,-0.115959,0.222116,-0.130419,-0.032515,-0.003109,-0.005316,0.001403,1.225826,0.025611,-0.244629,-0.162434,0.0,0.0,-0.040332,0.005426,-0.93013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.082854,0.035093,-0.035093,0.082854,-0.016776,0.13558,0.060942,-0.060942,-0.13558,0.016776,-0.492111,0.342372,0.492111,0.184383,0.432267,-0.04477,0.002284,0.0,0.003096,0.0,-0.05416,0.02294,-0.02294,0.05416,-0.010966,0.088625,0.039837,-0.039837,-0.088625,0.010966,-0.346271,0.223801,0.346271,0.511181,0.565324,-0.351868,0.002284,0.0,0.003096,0.0
1.66,0.011467,-0.019163,2.09821,0.025672,-0.032019,0.11847,0.241569,0.069112,-0.152361,0.002067,0.001892,0.000832,0.34752,0.022621,0.108996,0.115942,0.0,0.0,-0.02616,0.043634,-0.111831,0.251518,-0.124343,-0.028452,-0.003035,-0.005374,0.001403,1.246802,0.024858,-0.24601,-0.126028,0.0,0.0,-0.040162,0.004488,-0.950918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.081781,0.034638,-0.034638,0.081781,-0.016559,0.133823,0.060153,-0.060153,-0.133823,0.016559,-0.469175,0.337936,0.469175,0.182053,0.433136,-0.0474,0.002284,0.0,0.003096,0.0,-0.055435,0.02348,-0.02348,0.055435,-0.011224,0.090712,0.040774,-0.040774,-0.090712,0.011224,-0.347223,0.22907,0.347223,0.518064,0.553156,-0.349178,0.002284,0.0,0.003096,0.0
1.67,0.011907,-0.017157,2.110228,0.025185,-0.027596,0.118968,0.223253,0.066862,-0.154115,0.002024,0.001851,0.000818,0.33937,0.022219,0.106861,0.124072,0.0,0.0,-0.025848,0.04391,-0.106547,0.281332,-0.115802,-0.025746,-0.002984,-0.005413,0.001403,1.260866,0.024341,-0.246898,-0.103826,0.0,0.0,-0.040035,0.003864,-0.964821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.081279,0.034426,-0.034426,0.081279,-0.016457,0.133001,0.059783,-0.059783,-0.133001,0.016457,-0.440513,0.335861,0.440513,0.19007,0.432614,-0.049754,0.002284,0.0,0.003096,0.0,-0.05656,0.023956,-0.023956,0.05656,-0.011452,0.092552,0.041602,-0.041602,-0.092552,0.011452,-0.370611,0.233717,0.370611,0.513268,0.547259,-0.348117,0.002284,0.0,0.003096,0.0
1.68,0.012161,-0.015003,2.122172,0.026876,-0.02288,0.120011,0.201117,0.064459,-0.155264,0.001967,0.001797,0.000799,0.328797,0.021687,0.104063,0.130096,0.0,0.0,-0.025438,0.044264,-0.099827,0.307533,-0.106401,-0.023004,-0.002954,-0.005434,0.001403,1.268679,0.024049,-0.247379,-0.081798,0.0,0.0,-0.039961,0.003518,-0.972531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.081149,0.034371,-0.034371,0.081149,-0.016431,0.13279,0.059688,-0.059688,-0.13279,0.016431,-0.408777,0.335327,0.408777,0.199979,0.434158,-0.050263,0.002284,0.0,0.003096,0.0,-0.057903,0.024525,-0.024525,0.057903,-0.011724,0.094751,0.04259,-0.04259,-0.094751,0.011724,-0.385278,0.23927,0.385278,0.51545,0.537622,-0.343275,0.002284,0.0,0.003096,0.0
1.69,0.0125,-0.012839,2.134379,0.028736,-0.018896,0.120504,0.177014,0.063615,-0.154692,0.001892,0.001727,0.000774,0.31493,0.020972,0.100343,0.134453,0.0,0.0,-0.024895,0.04472,-0.09125,0.330829,-0.098269,-0.022096,-0.002953,-0.005435,0.001403,1.269085,0.024034,-0.247404,-0.068089,0.0,0.0,-0.039957,0.0035,-0.972932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.080529,0.034108,-0.034108,0.080529,-0.016305,0.131774,0.059232,-0.059232,-0.131774,0.016305,-0.382339,0.332761,0.382339,0.201192,0.439089,-0.054247,0.002284,0.0,0.003096,0.0,-0.059541,0.025219,-0.025219,0.059541,-0.012056,0.097431,0.043795,-0.043795,-0.097431,0.012056,-0.415441,0.246038,0.415441,0.507896,0.535353,-0.337405,0.002284,0.0,0.003096,0.0
1.7,0.012917,-0.011005,2.146165,0.028611,-0.015205,0.119351,0.156037,0.06221,-0.157593,0.001819,0.001659,0.000749,0.301681,0.020271,0.096737,0.13681,0.0,0.0,-0.024369,0.045148,-0.083315,0.355969,-0.089799,-0.02212,-0.002967,-0.005425,0.001403,1.2653,0.024175,-0.247172,-0.054647,0.0,0.0,-0.039993,0.003667,-0.969198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.080486,0.03409,-0.03409,0.080486,-0.016297,0.131705,0.0592,-0.0592,-0.131705,0.016297,-0.376509,0.332587,0.376509,0.201324,0.451721,-0.054094,0.002284,0.0,0.003096,0.0,-0.061365,0.025991,-0.025991,0.061365,-0.012425,0.100416,0.045136,-0.045136,-0.100416,0.012425,-0.418403,0.253574,0.418403,0.511658,0.527187,-0.336618,0.002284,0.0,0.003096,0.0
1.71,0.013175,-0.009434,2.158015,0.027456,-0.010665,0.118321,0.136893,0.059623,-0.159858,0.001757,0.001603,0.000728,0.290608,0.019671,0.093684,0.140719,0.0,0.0,-0.023924,0.0455,-0.076884,0.379076,-0.079707,-0.022698,-0.003009,-0.005394,0.001403,1.253961,0.024596,-0.246466,-0.04744,0.0,0.0,-0.040099,0.00417,-0.957999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.079342,0.033605,-0.033605,0.079342,-0.016065,0.129832,0.058359,-0.058359,-0.129832,0.016065,-0.329855,0.327857,0.329855,0.202328,0.449603,-0.057061,0.002284,0.0,0.003096,0.0,-0.063781,0.027015,-0.027015,0.063781,-0.012914,0.104369,0.046913,-0.046913,-0.104369,0.012914,-0.451776,0.263558,0.451776,0.504774,0.53066,-0.334581,0.002284,0.0,0.003096,0.0
1.72,0.013557,-0.00753,2.169818,0.031341,-0.003963,0.114887,0.109154,0.057163,-0.151272,0.001661,0.001515,0.000695,0.27359,0.018727,0.088921,0.14435,0.0,0.0,-0.023231,0.04603,-0.067365,0.394211,-0.067939,-0.025554,-0.003069,-0.005349,0.001403,1.237375,0.025199,-0.245397,-0.023973,0.0,0.0,-0.040241,0.004909,-0.941583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07976,0.033783,-0.033783,0.07976,-0.01615,0.130517,0.058666,-0.058666,-0.130517,0.01615,-0.300246,0.329586,0.300246,0.210463,0.457341,-0.055175,0.002284,0.0,0.003096,0.0,-0.065368,0.027687,-0.027687,0.065368,-0.013236,0.106966,0.04808,-0.04808,-0.106966,0.013236,-0.483693,0.270114,0.483693,0.49388,0.53006,-0.3287,0.002284,0.0,0.003096,0.0
1.73,0.013934,-0.005877,2.181947,0.033103,0.001659,0.113489,0.083681,0.05466,-0.151132,0.001563,0.001425,0.00066,0.256507,0.01775,0.084053,0.147865,0.0,0.0,-0.022524,0.046548,-0.05827,0.408969,-0.057049,-0.026966,-0.00315,-0.005282,0.001403,1.213597,0.026038,-0.243792,-0.010676,0.0,0.0,-0.04042,0.005975,-0.917981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.079524,0.033683,-0.033683,0.079524,-0.016102,0.130131,0.058493,-0.058493,-0.130131,0.016102,-0.288101,0.328611,0.288101,0.205622,0.47031,-0.05467,0.002284,0.0,0.003096,0.0,-0.068055,0.028825,-0.028825,0.068055,-0.01378,0.111362,0.050057,-0.050057,-0.111362,0.01378,-0.498961,0.281217,0.498961,0.495313,0.530882,-0.325911,0.002284,0.0,0.003096,0.0
1.74,0.014368,-0.004702,2.193427,0.033122,0.007351,0.110587,0.061893,0.051587,-0.148144,0.001477,0.001348,0.00063,0.24175,0.016883,0.079777,0.150364,0.0,0.0,-0.021906,0.046984,-0.050798,0.425977,-0.046159,-0.02933,-0.003234,-0.005206,0.001402,1.187112,0.026934,-0.241901,0.005029,0.0,0.0,-0.040585,0.007172,-0.891601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.079673,0.033746,-0.033746,0.079673,-0.016132,0.130375,0.058602,-0.058602,-0.130375,0.016132,-0.256788,0.329227,0.256788,0.211733,0.477967,-0.056422,0.002284,0.0,0.003096,0.0,-0.069993,0.029645,-0.029645,0.069993,-0.014172,0.114533,0.051482,-0.051482,-0.114533,0.014172,-0.530841,0.289224,0.530841,0.479922,0.534339,-0.327061,0.002284,0.0,0.003096,0.0
1.75,0.014811,-0.004146,2.204585,0.029608,0.007959,0.105494,0.048962,0.052139,-0.150361,0.00143,0.001305,0.000612,0.233669,0.0164,0.077408,0.152943,0.0,0.0,-0.021563,0.047218,-0.046862,0.447055,-0.041103,-0.030768,-0.003315,-0.005124,0.001401,1.158852,0.027842,-0.239759,0.013482,0.0,0.0,-0.040719,0.008459,-0.863351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.079567,0.033701,-0.033701,0.079567,-0.016111,0.130201,0.058525,-0.058525,-0.130201,0.016111,-0.237282,0.32879,0.237282,0.209784,0.488464,-0.056076,0.002285,0.0,0.003096,0.0,-0.072266,0.030608,-0.030608,0.072266,-0.014632,0.118253,0.053154,-0.053154,-0.118253,0.014632,-0.551954,0.298617,0.551954,0.469812,0.537675,-0.326011,0.002285,0.0,0.003096,0.0
1.76,0.015242,-0.003014,2.216309,0.034742,0.016603,0.101199,0.017989,0.047459,-0.139477,0.001305,0.001193,0.000566,0.212646,0.015115,0.071151,0.154003,0.0,0.0,-0.020663,0.047812,-0.037152,0.453353,-0.028243,-0.035613,-0.00341,-0.005012,0.001399,1.121615,0.028956,-0.236737,0.037897,0.0,0.0,-0.040831,0.010166,-0.825984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.080139,0.033943,-0.033943,0.080139,-0.016226,0.131136,0.058945,-0.058945,-0.131136,0.016226,-0.218071,0.33115,0.218071,0.212925,0.502971,-0.056663,0.002285,0.0,0.003096,0.0,-0.074675,0.031629,-0.031629,0.074675,-0.01512,0.122196,0.054926,-0.054926,-0.122196,0.01512,-0.580029,0.308575,0.580029,0.459785,0.541226,-0.321947,0.002285,0.0,0.003096,0.0
1.77,0.015604,-0.002724,2.227685,0.035643,0.021299,0.098346,-0.00356,0.044916,-0.136971,0.001225,0.001122,0.000536,0.199312,0.014278,0.067112,0.157815,0.0,0.0,-0.020084,0.048177,-0.031402,0.465443,-0.018576,-0.036853,-0.003491,-0.004895,0.001396,1.083908,0.029983,-0.233436,0.049675,0.0,0.0,-0.040867,0.011907,-0.788006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.080468,0.034082,-0.034082,0.080468,-0.016293,0.131675,0.059187,-0.059187,-0.131675,0.016293,-0.199739,0.33251,0.199739,0.212918,0.515287,-0.059754,0.002285,0.0,0.003096,0.0,-0.077006,0.032616,-0.032616,0.077006,-0.015592,0.126011,0.056641,-0.056641,-0.126011,0.015592,-0.599527,0.318207,0.599527,0.45277,0.543329,-0.316992,0.002285,0.0,0.003096,0.0
1.78,0.015799,-0.002679,2.239122,0.034948,0.025932,0.09218,-0.022124,0.041142,-0.13325,0.001158,0.001062,0.000511,0.188248,0.013572,0.06372,0.16179,0.0,0.0,-0.0196,0.048473,-0.02688,0.47656,-0.008755,-0.039158,-0.003564,-0.004759,0.00139,1.041547,0.031006,-0.229431,0.060289,0.0,0.0,-0.040814,0.013873,-0.745213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.080741,0.034198,-0.034198,0.080741,-0.016348,0.132121,0.059387,-0.059387,-0.132121,0.016348,-0.184008,0.333637,0.184008,0.212918,0.529026,-0.064094,0.002285,0.0,0.003096,0.0,-0.079727,0.033769,-0.033769,0.079727,-0.016143,0.130463,0.058642,-0.058642,-0.130463,0.016143,-0.621433,0.32945,0.621433,0.442866,0.551014,-0.317273,0.002285,0.0,0.003096,0.0
1.79,0.016,-0.002789,2.250346,0.037042,0.029138,0.087477,-0.044094,0.039973,-0.12574,0.001082,0.000994,0.000482,0.175731,0.012759,0.059835,0.166251,0.0,0.0,-0.019047,0.0488,-0.022042,0.483141,-0.001066,-0.040193,-0.003622,-0.004606,0.001382,0.995464,0.031951,-0.224703,0.071661,0.0,0.0,-0.040644,0.01602,-0.698575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.081409,0.034481,-0.034481,0.081409,-0.016484,0.133215,0.059879,-0.059879,-0.133215,0.016484,-0.169067,0.3364,0.169067,0.213549,0.545667,-0.071807,0.002285,0.0,0.003096,0.0,-0.081916,0.034696,-0.034696,0.081916,-0.016586,0.134045,0.060252,-0.060252,-0.134045,0.016586,-0.642375,0.338495,0.642375,0.43471,0.552984,-0.31817,0.002285,0.0,0.003096,0.0
1.8,0.016132,-0.003196,2.261664,0.037786,0.031097,0.082488,-0.064296,0.039352,-0.121144,0.001009,0.000929,0.000453,0.163764,0.01197,0.056076,0.17046,0.0,0.0,-0.018513,0.049104,-0.017698,0.489657,0.005618,-0.039769,-0.003657,-0.004436,0.00137,0.945981,0.032758,-0.219179,0.080323,0.0,0.0,-0.04033,0.018327,-0.648499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.082069,0.03476,-0.03476,0.082069,-0.016617,0.134295,0.060364,-0.060364,-0.134295,0.016617,-0.164381,0.339126,0.164381,0.211657,0.56098,-0.071725,0.002285,0.0,0.003096,0.0,-0.083648,0.035429,-0.035429,0.083648,-0.016937,0.136879,0.061526,-0.061526,-0.136879,0.016937,-0.644096,0.345652,0.644096,0.434414,0.551034,-0.31816,0.002285,0.0,0.003096,0.0
1.81,0.016458,-0.003846,2.273136,0.040796,0.031179,0.077603,-0.08826,0.041056,-0.1201,0.000917,0.000847,0.000417,0.148852,0.010969,0.051329,0.17149,0.0,0.0,-0.017843,0.049473,-0.012683,0.49166,0.009245,-0.039478,-0.003665,-0.004244,0.001353,0.892039,0.03338,-0.212611,0.088763,0.0,0.0,-0.039832,0.020837,-0.594063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.082709,0.035032,-0.035032,0.082709,-0.016747,0.135342,0.060835,-0.060835,-0.135342,0.016747,-0.143652,0.341772,0.143652,0.214683,0.57609,-0.077463,0.002285,0.0,0.003096,0.0,-0.086167,0.036496,-0.036496,0.086167,-0.017447,0.141,0.063379,-0.063379,-0.141,0.017447,-0.677503,0.356059,0.677503,0.418921,0.560143,-0.31925,0.002285,0.0,0.003096,0.0
1.82,0.01658,-0.004922,2.284627,0.040104,0.03167,0.070677,-0.105487,0.04083,-0.115992,0.000861,0.000797,0.000394,0.139649,0.010341,0.048363,0.176455,0.0,0.0,-0.017425,0.049694,-0.009811,0.495056,0.013304,-0.039532,-0.003638,-0.004032,0.001331,0.834876,0.033731,-0.205001,0.096768,0.0,0.0,-0.039128,0.023481,-0.536763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.083069,0.035184,-0.035184,0.083069,-0.01682,0.135932,0.0611,-0.0611,-0.135932,0.01682,-0.125302,0.34326,0.125302,0.216002,0.5864,-0.092054,0.002285,0.0,0.003096,0.0,-0.088364,0.037427,-0.037427,0.088364,-0.017892,0.144595,0.064995,-0.064995,-0.144595,0.017892,-0.691834,0.365138,0.691834,0.412864,0.563709,-0.319114,0.002285,0.0,0.003096,0.0
1.83,0.01674,-0.006126,2.296039,0.040917,0.031344,0.064455,-0.127161,0.04261,-0.107717,0.000767,0.000713,0.000355,0.124505,0.009293,0.043426,0.179398,0.0,0.0,-0.016734,0.050047,-0.005469,0.493906,0.016456,-0.037585,-0.003567,-0.003789,0.001299,0.771933,0.033733,-0.195815,0.102497,0.0,0.0,-0.038144,0.026358,-0.474445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.083464,0.035351,-0.035351,0.083464,-0.0169,0.136577,0.061391,-0.061391,-0.136577,0.0169,-0.119645,0.34489,0.119645,0.212797,0.602614,-0.095204,0.002285,0.0,0.003096,0.0,-0.090318,0.038255,-0.038255,0.090318,-0.018288,0.147794,0.066432,-0.066432,-0.147794,0.018288,-0.70259,0.373215,0.70259,0.406735,0.561244,-0.317307,0.002285,0.0,0.003096,0.0
1.84,0.016956,-0.007711,2.307761,0.040019,0.030821,0.057106,-0.145654,0.043403,-0.102429,0.000695,0.000649,0.000325,0.113084,0.00849,0.039653,0.183346,0.0,0.0,-0.016208,0.050305,-0.002516,0.493198,0.018792,-0.035314,-0.00345,-0.003531,0.001258,0.707644,0.033306,-0.185523,0.109655,0.0,0.0,-0.036916,0.029246,-0.412047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08423,0.035676,-0.035676,0.08423,-0.017055,0.13783,0.061954,-0.061954,-0.13783,0.017055,-0.114405,0.348055,0.114405,0.211045,0.618845,-0.0951,0.002285,0.0,0.003096,0.0,-0.09165,0.038819,-0.038819,0.09165,-0.018557,0.149973,0.067412,-0.067412,-0.149973,0.018557,-0.704344,0.378719,0.704344,0.406682,0.557662,-0.317316,0.002285,0.0,0.003096,0.0
1.85,0.016942,-0.009566,2.319387,0.03797,0.027921,0.051511,-0.162045,0.046628,-0.097242,0.000633,0.000592,0.000299,0.103034,0.007775,0.036299,0.187948,0.0,0.0,-0.015742,0.050525,-0.00015,0.492658,0.019039,-0.030771,-0.003282,-0.00325,0.001205,0.640533,0.032385,-0.173756,0.115321,0.0,0.0,-0.035399,0.032186,-0.348786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.085117,0.036052,-0.036052,0.085117,-0.017234,0.139283,0.062607,-0.062607,-0.139283,0.017234,-0.094224,0.351722,0.094224,0.216611,0.63116,-0.107709,0.002285,0.0,0.003096,0.0,-0.093463,0.039586,-0.039586,0.093463,-0.018924,0.15294,0.068745,-0.068745,-0.15294,0.018924,-0.732593,0.386209,0.732593,0.392146,0.562511,-0.311728,0.002285,0.0,0.003096,0.0
1.86,0.017083,-0.011491,2.331306,0.037307,0.025981,0.045268,-0.181169,0.049078,-0.091556,0.000558,0.000526,0.000267,0.091184,0.006921,0.032302,0.19419,0.0,0.0,-0.01519,0.050777,0.002352,0.487527,0.018966,-0.027464,-0.003058,-0.002942,0.001138,0.569839,0.030884,-0.160179,0.11631,0.0,0.0,-0.033548,0.035179,-0.284898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.085813,0.036346,-0.036346,0.085813,-0.017375,0.140421,0.063118,-0.063118,-0.140421,0.017375,-0.088995,0.354597,0.088995,0.21359,0.645588,-0.108284,0.002285,0.0,0.003096,0.0,-0.094677,0.0401,-0.0401,0.094677,-0.01917,0.154926,0.069638,-0.069638,-0.154926,0.01917,-0.735944,0.391224,0.735944,0.394617,0.557483,-0.31152,0.002285,0.0,0.003096,0.0
1.87,0.017002,-0.013954,2.343193,0.031446,0.022815,0.039683,-0.191092,0.05179,-0.088195,0.000525,0.000495,0.000252,0.085832,0.006532,0.030482,0.198141,0.0,0.0,-0.014939,0.050888,0.003378,0.486637,0.018477,-0.019921,-0.002783,-0.002617,0.001056,0.498261,0.028806,-0.145145,0.124797,0.0,0.0,-0.031419,0.038078,-0.223902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.086322,0.036562,-0.036562,0.086322,-0.017478,0.141254,0.063493,-0.063493,-0.141254,0.017478,-0.072128,0.356701,0.072128,0.218184,0.65644,-0.121737,0.002285,0.0,0.003096,0.0,-0.096371,0.040818,-0.040818,0.096371,-0.019513,0.157698,0.070884,-0.070884,-0.157698,0.019513,-0.754419,0.398226,0.754419,0.38505,0.560224,-0.308298,0.002285,0.0,0.003096,0.0
1.88,0.017044,-0.0163,2.355198,0.029596,0.020703,0.034675,-0.206223,0.053751,-0.086131,0.000483,0.000458,0.000234,0.079169,0.006044,0.028203,0.206924,0.0,0.0,-0.014626,0.051023,0.004565,0.478839,0.017863,-0.015311,-0.002451,-0.002266,0.000954,0.423816,0.026053,-0.128074,0.122752,0.0,0.0,-0.028948,0.040925,-0.165394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08688,0.036798,-0.036798,0.08688,-0.017591,0.142167,0.063903,-0.063903,-0.142167,0.017591,-0.067643,0.359006,0.067643,0.216538,0.669895,-0.121794,0.002285,0.0,0.003096,0.0,-0.097345,0.041231,-0.041231,0.097345,-0.01971,0.159293,0.071601,-0.071601,-0.159293,0.01971,-0.756038,0.402252,0.756038,0.385904,0.555212,-0.308227,0.002285,0.0,0.003096,0.0
1.89,0.016728,-0.019178,2.367209,0.024277,0.017509,0.031529,-0.21514,0.05648,-0.08561,0.000473,0.000449,0.000229,0.077589,0.005928,0.02766,0.213021,0.0,0.0,-0.014551,0.051055,0.004832,0.4751,0.017507,-0.006503,-0.002087,-0.00191,0.000839,0.351263,0.022804,-0.109971,0.122229,0.0,0.0,-0.026302,0.043507,-0.114289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.087484,0.037054,-0.037054,0.087484,-0.017714,0.143155,0.064347,-0.064347,-0.143155,0.017714,-0.046469,0.361501,0.046469,0.219553,0.676665,-0.133516,0.002285,0.0,0.003096,0.0,-0.098202,0.041594,-0.041594,0.098202,-0.019884,0.160695,0.072231,-0.072231,-0.160695,0.019884,-0.77268,0.405792,0.77268,0.378436,0.551411,-0.291582,0.002285,0.0,0.003096,0.0
1.9,0.016598,-0.021846,2.379416,0.020598,0.014436,0.027799,-0.225445,0.059099,-0.086071,0.000468,0.000444,0.000227,0.076786,0.005869,0.027384,0.221542,0.0,0.0,-0.014514,0.051071,0.004965,0.468239,0.015226,-0.001829,-0.001699,-0.001549,0.000708,0.280282,0.019101,-0.090804,0.111481,0.0,0.0,-0.023504,0.045823,-0.071054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.087751,0.037167,-0.037167,0.087751,-0.017768,0.143593,0.064544,-0.064544,-0.143593,0.017768,-0.042119,0.362608,0.042119,0.21924,0.686485,-0.133538,0.002285,0.0,0.003096,0.0,-0.099259,0.042041,-0.042041,0.099259,-0.020098,0.162424,0.073008,-0.073008,-0.162424,0.020098,-0.77621,0.41016,0.77621,0.381203,0.544429,-0.291809,0.002285,0.0,0.003096,0.0
